submission_date,state,tot_cases,new_case,tot_death,new_death
1/13/2021,CT,220576,3529,6536,87
1/14/2021,CT,221544,968,6553,17
1/15/2021,CT,223422,1878,6594,41
1/16/2021,CT,223422,0,6594,0
1/17/2021,CT,223422,0,6594,0
1/18/2021,CT,230125,6703,6670,76
1/19/2021,CT,232219,2094,6682,12
1/20/2021,CT,234134,1915,6726,44
1/21/2021,CT,235796,1662,6774,48
1/22/2021,CT,237815,2019,6819,45
1/23/2021,CT,237815,0,6819,0
1/24/2021,CT,237815,0,6819,0
1/25/2021,CT,243632,5817,6911,92
1/26/2021,CT,244899,1267,6934,23
1/27/2021,CT,247339,2440,6976,42
1/28/2021,CT,248765,1426,7020,44
1/29/2021,CT,250023,1258,7046,26
1/30/2021,CT,250023,0,7046,0
1/31/2021,CT,250023,0,7046,0
2/1/2021,CT,253954,3931,7119,73
2/2/2021,CT,256522,2568,7133,14
2/3/2021,CT,257004,482,7157,24
2/4/2021,CT,257941,937,7185,28
2/5/2021,CT,259372,1431,7214,29
2/6/2021,CT,259372,0,7214,0
2/7/2021,CT,259372,0,7214,0
2/8/2021,CT,263739,4367,7282,68
2/9/2021,CT,264608,869,7298,16
2/10/2021,CT,265496,888,7326,28
2/11/2021,CT,266499,1003,7354,28
2/12/2021,CT,267337,838,7381,27
2/13/2021,CT,267337,0,7381,0
2/14/2021,CT,267337,0,7381,0
2/15/2021,CT,270242,2905,7447,66
2/16/2021,CT,270822,580,7449,2
2/17/2021,CT,271356,534,7476,27
2/18/2021,CT,271903,547,7496,20
2/19/2021,CT,273101,1198,7523,27
2/20/2021,CT,273101,0,7523,0
2/21/2021,CT,273101,0,7523,0
2/22/2021,CT,275334,2233,7562,39
2/23/2021,CT,276691,1357,7572,10
2/24/2021,CT,278184,1493,7595,23
2/25/2021,CT,279159,975,7614,19
2/26/2021,CT,279946,787,7622,8
2/27/2021,CT,279946,0,7622,0
2/28/2021,CT,279946,0,7622,0
3/1/2021,CT,282626,2680,7651,29
3/2/2021,CT,283128,502,7658,7
3/3/2021,CT,283622,494,7678,20
3/4/2021,CT,284500,878,7693,15
3/5/2021,CT,285330,830,7704,11
3/6/2021,CT,285330,0,7704,0
3/7/2021,CT,285330,0,7704,0
3/8/2021,CT,287396,2066,7725,21
3/9/2021,CT,288145,749,7739,14
3/10/2021,CT,288657,512,7752,13
3/11/2021,CT,289392,735,7761,9
3/12/2021,CT,290577,1185,7765,4
3/13/2021,CT,290577,0,7765,0
3/14/2021,CT,290577,0,7765,0
3/15/2021,CT,293102,2525,7788,23
3/16/2021,CT,293955,853,7799,11
3/17/2021,CT,294328,373,7807,8
3/18/2021,CT,295484,1156,7822,15
3/19/2021,CT,296691,1207,7832,10
3/20/2021,CT,296691,0,7832,0
3/21/2021,CT,296691,0,7832,0
3/22/2021,CT,299667,2976,7841,9
3/23/2021,CT,300565,898,7845,4
3/24/2021,CT,302022,1457,7852,7
3/25/2021,CT,303510,1488,7862,10
3/26/2021,CT,305210,1700,7865,3
3/27/2021,CT,305210,0,7865,0
3/28/2021,CT,305210,0,7865,0
3/29/2021,CT,308439,3229,7883,18
3/30/2021,CT,310056,1617,7885,2
3/31/2021,CT,310888,832,7886,1
4/1/2021,CT,312468,1580,7900,14
4/2/2021,CT,313956,1488,7904,4
4/3/2021,CT,313956,0,7904,0
4/4/2021,CT,313956,0,7904,0
4/5/2021,CT,316655,2699,7923,19
4/6/2021,CT,317729,1074,7930,7
4/7/2021,CT,318767,1038,7935,5
4/8/2021,CT,319779,1012,7940,5
4/9/2021,CT,321586,1807,7944,4
4/10/2021,CT,321586,0,7944,0
4/11/2021,CT,321586,0,7944,0
4/12/2021,CT,324571,2985,7957,13
4/13/2021,CT,325689,1118,7974,17
4/14/2021,CT,327298,1609,7984,10
4/15/2021,CT,328000,702,7990,6
4/16/2021,CT,329062,1062,7995,5
4/17/2021,CT,329841,779,8001,6
4/18/2021,CT,330621,780,8007,6
4/19/2021,CT,331401,780,8014,7
4/20/2021,CT,332139,738,8020,6
4/21/2021,CT,332995,856,8027,7
4/22/2021,CT,333732,737,8039,12
4/23/2021,CT,334766,1034,8047,8
4/24/2021,CT,335488,722,8047,0
4/25/2021,CT,336210,722,8047,0
4/26/2021,CT,336933,723,8066,19
4/27/2021,CT,337340,407,8067,1
4/28/2021,CT,337961,621,8080,13
4/29/2021,CT,338447,486,8084,4
4/30/2021,CT,339233,786,8097,13
5/1/2021,CT,339669,436,8097,0
5/2/2021,CT,340105,436,8097,0
5/3/2021,CT,340545,440,8112,15
5/4/2021,CT,340962,417,8117,5
5/5/2021,CT,341571,609,8124,7
5/6/2021,CT,342282,711,8131,7
5/7/2021,CT,342718,436,8137,6
5/8/2021,CT,342993,275,8137,0
5/9/2021,CT,343268,275,8137,0
5/10/2021,CT,343545,277,8154,17
5/11/2021,CT,343954,409,8156,2
5/12/2021,CT,344141,187,8161,5
5/13/2021,CT,344612,471,8168,7
5/14/2021,CT,344977,365,8173,5
5/15/2021,CT,345197,220,8173,0
5/16/2021,CT,345417,220,8173,0
5/17/2021,CT,345639,222,8194,21
5/18/2021,CT,345720,81,8198,4
5/19/2021,CT,345948,228,8204,6
5/20/2021,CT,346154,206,8208,4
5/21/2021,CT,346325,171,8212,4
5/22/2021,CT,346453,128,8212,0
5/23/2021,CT,346581,128,8212,0
5/24/2021,CT,346711,130,8219,7
5/25/2021,CT,346892,181,8221,2
5/26/2021,CT,346980,88,8227,6
5/27/2021,CT,347137,157,8230,3
5/28/2021,CT,347341,204,8238,8
5/29/2021,CT,347396,55,8238,0
5/30/2021,CT,347451,55,8238,0
5/31/2021,CT,347506,55,8238,0
6/1/2021,CT,347563,57,8244,6
6/2/2021,CT,347678,115,8247,3
6/3/2021,CT,347748,70,8245,-2
6/4/2021,CT,347891,143,8246,1
6/5/2021,CT,347956,65,8246,0
6/6/2021,CT,348021,65,8246,0
6/7/2021,CT,348088,67,8253,7
6/8/2021,CT,348154,66,8255,2
6/9/2021,CT,348262,108,8257,2
6/10/2021,CT,348319,57,8260,3
6/11/2021,CT,348350,31,8261,1
6/12/2021,CT,348388,38,8261,0
6/13/2021,CT,348426,38,8261,0
6/14/2021,CT,348465,39,8263,2
6/15/2021,CT,348521,56,8263,0
6/16/2021,CT,348560,39,8265,2
6/17/2021,CT,348595,35,8266,1
6/18/2021,CT,348665,70,8270,4
6/19/2021,CT,348695,30,8270,0
6/20/2021,CT,348725,30,8270,0
6/21/2021,CT,348757,32,8268,-2
6/22/2021,CT,348802,45,8271,3
6/23/2021,CT,348840,38,8271,0
6/24/2021,CT,348993,153,8274,3
6/25/2021,CT,349120,127,8275,1
6/26/2021,CT,349166,46,8275,0
6/27/2021,CT,349212,46,8275,0
6/28/2021,CT,349261,49,8276,1
6/29/2021,CT,349301,40,8276,0
6/30/2021,CT,349352,51,8278,2
7/1/2021,CT,349387,35,8279,1
7/2/2021,CT,349476,89,8279,0
7/3/2021,CT,349519,43,8279,0
7/4/2021,CT,349562,43,8279,0
7/5/2021,CT,349605,43,8279,0
7/6/2021,CT,349651,46,8279,0
7/7/2021,CT,349743,92,8278,-1
7/8/2021,CT,349798,55,8279,1
7/9/2021,CT,349969,171,8279,0
7/10/2021,CT,349992,23,8279,0
7/11/2021,CT,350015,23,8279,0
7/12/2021,CT,350039,24,8279,0
7/13/2021,CT,350245,206,8279,0
7/14/2021,CT,350386,141,8279,0
7/15/2021,CT,350536,150,8282,3
7/16/2021,CT,350675,139,8282,0
7/17/2021,CT,350810,135,8282,0
7/18/2021,CT,350945,135,8282,0
7/19/2021,CT,351084,139,8282,0
7/20/2021,CT,351302,218,8282,0
7/21/2021,CT,351530,228,8282,0
7/22/2021,CT,351825,295,8286,4
7/23/2021,CT,352037,212,8286,0
7/24/2021,CT,352233,196,8286,0
7/25/2021,CT,352429,196,8286,0
7/26/2021,CT,352626,197,8288,2
7/27/2021,CT,353114,488,8288,0
7/28/2021,CT,353505,391,8288,0
7/29/2021,CT,353844,339,8293,5
7/30/2021,CT,354335,491,8293,0
7/31/2021,CT,354749,414,8293,0
8/1/2021,CT,355163,414,8293,0
8/2/2021,CT,355580,417,8293,0
8/3/2021,CT,356164,584,8292,-1
8/4/2021,CT,356701,537,8292,0
8/5/2021,CT,357345,492,8296,4
8/6/2021,CT,358076,731,8296,0
8/7/2021,CT,358504,428,8296,0
8/8/2021,CT,358932,428,8296,0
8/9/2021,CT,359363,431,8296,0
8/10/2021,CT,359638,275,8297,1
8/11/2021,CT,360552,914,8297,0
8/12/2021,CT,361294,742,8307,10
8/13/2021,CT,361836,542,8307,0
8/14/2021,CT,362363,527,8307,0
8/15/2021,CT,362890,527,8307,0
8/16/2021,CT,363417,527,8307,0
8/17/2021,CT,364298,881,8304,-3
8/18/2021,CT,364891,593,8307,3
8/19/2021,CT,365425,534,8330,23
8/20/2021,CT,365856,431,8337,7
8/21/2021,CT,366374,518,8337,0
8/22/2021,CT,366892,518,8337,0
8/23/2021,CT,367410,518,8335,-2
8/24/2021,CT,368481,1071,8335,0
8/25/2021,CT,369132,651,8335,0
8/26/2021,CT,369920,788,8355,20
8/27/2021,CT,370708,788,8358,3
8/28/2021,CT,371161,453,8358,0
8/29/2021,CT,371614,453,8358,0
8/30/2021,CT,372069,455,8358,0
8/31/2021,CT,373072,1003,8358,0
9/1/2021,CT,373784,712,8358,0
9/2/2021,CT,374470,686,8394,36
9/3/2021,CT,375135,665,8394,0
9/4/2021,CT,375537,402,8394,0
9/5/2021,CT,375939,402,8394,0
9/6/2021,CT,376341,402,8394,0
9/7/2021,CT,376747,406,8395,1
9/8/2021,CT,377682,935,8415,20
9/9/2021,CT,378308,626,8416,1
9/10/2021,CT,378933,625,8424,8
9/11/2021,CT,379382,449,8424,0
9/12/2021,CT,379831,449,8424,0
9/13/2021,CT,380281,450,8424,0
9/14/2021,CT,381331,1050,8446,22
9/15/2021,CT,381732,401,8447,1
9/16/2021,CT,382798,1066,8447,0
9/17/2021,CT,384342,1544,8463,16
9/18/2021,CT,384823,481,8463,0
9/19/2021,CT,385304,481,8463,0
9/20/2021,CT,385788,484,8462,-1
9/21/2021,CT,386182,394,8477,15
9/22/2021,CT,386672,490,8484,7
9/23/2021,CT,387263,591,8483,-1
9/24/2021,CT,387733,470,8501,18
9/25/2021,CT,388213,480,8531,30
9/26/2021,CT,388693,480,8561,30
9/27/2021,CT,389177,484,8593,32
9/28/2021,CT,389730,553,8626,33
9/29/2021,CT,390180,450,8629,3
9/30/2021,CT,390345,165,8629,0
10/1/2021,CT,391066,721,8650,21
10/2/2021,CT,391431,365,8650,0
10/3/2021,CT,391796,365,8650,0
10/4/2021,CT,392163,367,8650,0
10/5/2021,CT,392574,411,8666,16
10/6/2021,CT,392951,377,8667,1
10/7/2021,CT,393499,548,8667,0
10/8/2021,CT,394008,509,8667,0
10/9/2021,CT,394375,367,8667,0
10/10/2021,CT,394742,367,8667,0
10/11/2021,CT,395109,367,8667,0
10/12/2021,CT,395481,372,8667,0
10/13/2021,CT,395721,240,8705,38
10/14/2021,CT,396629,908,8707,2
10/15/2021,CT,397123,494,8718,11
1/22/2020,DC,0,0,0,0
1/23/2020,DC,0,0,0,0
1/24/2020,DC,0,0,0,0
1/25/2020,DC,0,0,0,0
1/26/2020,DC,0,0,0,0
1/27/2020,DC,0,0,0,0
1/28/2020,DC,0,0,0,0
1/29/2020,DC,0,0,0,0
1/30/2020,DC,0,0,0,0
1/31/2020,DC,0,0,0,0
2/1/2020,DC,0,0,0,0
2/2/2020,DC,0,0,0,0
2/3/2020,DC,0,0,0,0
2/4/2020,DC,0,0,0,0
2/5/2020,DC,0,0,0,0
2/6/2020,DC,0,0,0,0
2/7/2020,DC,0,0,0,0
2/8/2020,DC,0,0,0,0
2/9/2020,DC,0,0,0,0
2/10/2020,DC,0,0,0,0
2/11/2020,DC,0,0,0,0
2/12/2020,DC,0,0,0,0
2/13/2020,DC,0,0,0,0
2/14/2020,DC,0,0,0,0
2/15/2020,DC,0,0,0,0
2/16/2020,DC,0,0,0,0
2/17/2020,DC,0,0,0,0
2/18/2020,DC,0,0,0,0
2/19/2020,DC,0,0,0,0
2/20/2020,DC,0,0,0,0
2/21/2020,DC,0,0,0,0
2/22/2020,DC,0,0,0,0
2/23/2020,DC,0,0,0,0
2/24/2020,DC,0,0,0,0
2/25/2020,DC,0,0,0,0
2/26/2020,DC,0,0,0,0
2/27/2020,DC,0,0,0,0
2/28/2020,DC,0,0,0,0
2/29/2020,DC,0,0,0,0
3/1/2020,DC,0,0,0,0
3/2/2020,DC,0,0,0,0
3/3/2020,DC,0,0,0,0
3/4/2020,DC,0,0,0,0
3/5/2020,DC,0,0,0,0
3/6/2020,DC,0,0,0,0
3/7/2020,DC,1,1,0,0
3/8/2020,DC,1,0,0,0
3/9/2020,DC,2,1,0,0
3/10/2020,DC,2,0,0,0
3/11/2020,DC,2,0,0,0
3/12/2020,DC,2,0,0,0
3/13/2020,DC,3,1,0,0
3/14/2020,DC,3,0,0,0
3/15/2020,DC,17,14,0,0
3/16/2020,DC,22,5,0,0
3/17/2020,DC,31,9,0,0
3/18/2020,DC,39,8,0,0
3/19/2020,DC,71,32,0,0
3/20/2020,DC,77,6,1,1
3/21/2020,DC,98,21,1,0
3/22/2020,DC,116,18,2,1
3/23/2020,DC,137,21,2,0
3/24/2020,DC,183,46,2,0
3/25/2020,DC,231,48,3,1
3/26/2020,DC,267,36,3,0
3/27/2020,DC,304,37,4,1
3/28/2020,DC,342,38,5,1
3/29/2020,DC,401,59,9,4
3/30/2020,DC,495,94,9,0
3/31/2020,DC,495,0,9,0
4/1/2020,DC,586,91,11,2
4/2/2020,DC,653,67,12,1
4/3/2020,DC,757,104,15,3
4/4/2020,DC,902,145,21,6
4/5/2020,DC,998,96,22,1
4/6/2020,DC,1097,99,24,2
4/7/2020,DC,1211,114,24,0
4/8/2020,DC,1440,229,27,3
4/9/2020,DC,1523,83,32,5
4/10/2020,DC,1660,137,38,6
4/11/2020,DC,1778,118,47,9
4/12/2020,DC,1875,97,50,3
4/13/2020,DC,1955,80,52,2
4/14/2020,DC,2058,103,67,15
4/15/2020,DC,2197,139,72,5
4/16/2020,DC,2350,153,81,9
4/17/2020,DC,2476,126,86,5
4/18/2020,DC,2666,190,91,5
4/19/2020,DC,2793,127,96,5
4/20/2020,DC,2927,134,105,9
4/21/2020,DC,3098,171,112,7
4/22/2020,DC,3206,108,127,15
4/23/2020,DC,3361,155,139,12
4/24/2020,DC,3528,167,153,14
4/25/2020,DC,3699,171,165,12
4/26/2020,DC,3841,142,178,13
4/27/2020,DC,3892,51,185,7
4/28/2020,DC,3994,102,190,5
4/29/2020,DC,4106,112,205,15
4/30/2020,DC,4323,217,224,19
5/1/2020,DC,4658,335,231,7
5/2/2020,DC,4797,139,240,9
5/3/2020,DC,5016,219,251,11
5/4/2020,DC,5170,154,258,7
5/5/2020,DC,5322,152,264,6
5/6/2020,DC,5461,139,277,13
5/7/2020,DC,5654,193,285,8
5/8/2020,DC,5899,245,304,19
5/9/2020,DC,6102,203,311,7
5/10/2020,DC,6272,170,323,12
5/11/2020,DC,6389,117,328,5
5/12/2020,DC,6485,96,336,8
5/13/2020,DC,6584,99,350,14
5/14/2020,DC,6736,152,358,8
5/15/2020,DC,6871,135,368,10
5/16/2020,DC,7042,171,375,7
5/17/2020,DC,7123,81,383,8
5/18/2020,DC,7270,147,392,9
5/19/2020,DC,7434,164,400,8
5/20/2020,DC,7551,117,407,7
5/21/2020,DC,7788,237,412,5
5/22/2020,DC,7893,105,418,6
5/23/2020,DC,7966,73,427,9
5/24/2020,DC,8110,144,432,5
5/25/2020,DC,8225,115,440,8
5/26/2020,DC,8334,109,440,0
5/27/2020,DC,8406,72,445,5
5/28/2020,DC,8492,86,453,8
5/29/2020,DC,8538,46,460,7
5/30/2020,DC,8717,179,462,2
5/31/2020,DC,8801,84,466,4
6/1/2020,DC,8857,56,468,2
6/2/2020,DC,8886,29,470,2
6/3/2020,DC,9016,130,473,3
6/4/2020,DC,9120,104,475,2
6/5/2020,DC,9199,79,479,4
6/6/2020,DC,9269,70,483,4
6/7/2020,DC,9332,63,489,6
6/8/2020,DC,9389,57,491,2
6/9/2020,DC,9474,85,495,4
6/10/2020,DC,9537,63,499,4
6/11/2020,DC,9589,52,502,3
6/12/2020,DC,9654,65,506,4
6/13/2020,DC,9709,55,511,5
6/14/2020,DC,9767,58,515,4
6/15/2020,DC,9799,32,515,0
6/16/2020,DC,9818,19,520,5
6/17/2020,DC,9847,29,523,3
6/18/2020,DC,9903,56,527,4
6/19/2020,DC,9952,49,530,3
6/20/2020,DC,9984,32,531,1
6/21/2020,DC,10020,36,533,2
6/22/2020,DC,10058,38,535,2
6/23/2020,DC,10094,36,537,2
6/24/2020,DC,10128,34,541,4
6/25/2020,DC,10159,31,543,2
6/26/2020,DC,10185,26,546,3
6/27/2020,DC,10216,31,548,2
6/28/2020,DC,10248,32,550,2
6/29/2020,DC,10292,44,551,1
6/30/2020,DC,10327,35,551,0
7/1/2020,DC,10365,38,553,2
7/2/2020,DC,10390,25,554,1
7/3/2020,DC,10435,45,555,1
7/4/2020,DC,10447,12,557,2
7/5/2020,DC,10482,35,559,2
7/6/2020,DC,10515,33,561,2
7/7/2020,DC,10569,54,561,0
7/8/2020,DC,10642,73,564,3
7/9/2020,DC,10679,37,568,4
7/10/2020,DC,10743,64,568,0
7/11/2020,DC,10801,58,568,0
7/12/2020,DC,10847,46,568,0
7/13/2020,DC,10906,59,568,0
7/14/2020,DC,10946,40,568,0
7/15/2020,DC,11026,80,571,3
7/16/2020,DC,11076,50,574,3
7/17/2020,DC,11115,39,577,3
7/18/2020,DC,11194,79,578,1
7/19/2020,DC,11261,67,578,0
7/20/2020,DC,11339,78,579,1
7/21/2020,DC,11427,88,580,1
7/22/2020,DC,11529,102,580,0
7/23/2020,DC,11571,42,581,1
7/24/2020,DC,11649,78,581,0
7/25/2020,DC,11717,68,581,0
7/26/2020,DC,11780,63,581,0
7/27/2020,DC,11858,78,582,1
7/28/2020,DC,11945,87,583,1
7/29/2020,DC,11999,54,584,1
7/30/2020,DC,12057,58,584,0
7/31/2020,DC,12126,69,585,1
8/1/2020,DC,12205,79,585,0
8/2/2020,DC,12274,69,586,1
8/3/2020,DC,12313,39,586,0
8/4/2020,DC,12398,85,587,1
8/5/2020,DC,12443,45,587,0
8/6/2020,DC,12518,75,587,0
8/7/2020,DC,12589,71,589,2
8/8/2020,DC,12653,64,590,1
8/9/2020,DC,12753,100,591,1
8/10/2020,DC,12807,54,591,0
8/11/2020,DC,12896,89,593,2
8/12/2020,DC,12959,63,593,0
8/13/2020,DC,13024,65,594,1
8/14/2020,DC,13118,94,594,0
8/15/2020,DC,13159,41,597,3
8/16/2020,DC,13220,61,597,0
8/17/2020,DC,13273,53,597,0
8/18/2020,DC,13325,52,599,2
8/19/2020,DC,13354,29,600,1
8/20/2020,DC,13409,55,601,1
8/21/2020,DC,13469,60,602,1
8/22/2020,DC,13534,65,604,2
8/23/2020,DC,13590,56,604,0
8/24/2020,DC,13639,49,604,0
8/25/2020,DC,13684,45,604,0
8/26/2020,DC,13722,38,605,1
8/27/2020,DC,13794,72,605,0
8/28/2020,DC,13851,57,605,0
8/29/2020,DC,13925,74,605,0
8/30/2020,DC,13959,34,606,1
8/31/2020,DC,13992,33,607,1
9/1/2020,DC,14049,57,607,0
9/2/2020,DC,14077,28,608,1
9/3/2020,DC,14135,58,609,1
9/4/2020,DC,14186,51,611,2
9/5/2020,DC,14238,52,611,0
9/6/2020,DC,14279,41,611,0
9/7/2020,DC,14315,36,611,0
9/8/2020,DC,14362,47,611,0
9/9/2020,DC,14387,25,615,4
9/10/2020,DC,14412,25,616,1
9/11/2020,DC,14493,81,616,0
9/12/2020,DC,14552,59,616,0
9/13/2020,DC,14592,40,616,0
9/14/2020,DC,14622,30,616,0
9/15/2020,DC,14687,65,616,0
9/16/2020,DC,14743,56,617,1
9/17/2020,DC,14790,47,619,2
9/18/2020,DC,14852,62,619,0
9/19/2020,DC,14902,50,619,0
9/20/2020,DC,14955,53,620,1
9/21/2020,DC,14978,23,621,1
9/22/2020,DC,15021,43,621,0
9/23/2020,DC,15050,29,621,0
9/24/2020,DC,15106,56,621,0
9/25/2020,DC,15163,57,623,2
9/26/2020,DC,15215,52,624,1
9/27/2020,DC,15250,35,624,0
9/28/2020,DC,15264,14,624,0
9/29/2020,DC,15300,36,626,2
9/30/2020,DC,15326,26,627,1
10/1/2020,DC,15358,32,628,1
10/2/2020,DC,15423,65,629,1
10/3/2020,DC,15473,50,629,0
10/4/2020,DC,15519,46,631,2
10/5/2020,DC,15547,28,631,0
10/6/2020,DC,15652,105,631,0
10/7/2020,DC,15697,45,632,1
10/8/2020,DC,15765,68,634,2
10/9/2020,DC,15843,78,634,0
10/10/2020,DC,15981,138,636,2
10/11/2020,DC,15984,3,637,1
10/12/2020,DC,16022,38,637,0
10/13/2020,DC,16068,46,637,0
10/14/2020,DC,16132,64,638,1
10/15/2020,DC,16166,34,638,0
10/16/2020,DC,16255,89,641,3
10/17/2020,DC,16334,79,641,0
10/18/2020,DC,16370,36,641,0
10/19/2020,DC,16395,25,641,0
10/20/2020,DC,16445,50,642,1
10/21/2020,DC,16498,53,642,0
10/22/2020,DC,16537,39,642,0
10/23/2020,DC,16609,72,642,0
10/24/2020,DC,16706,97,642,0
10/25/2020,DC,16767,61,642,0
10/26/2020,DC,16812,45,642,0
10/27/2020,DC,16906,94,644,2
10/28/2020,DC,16973,67,644,0
10/29/2020,DC,17074,101,645,1
10/30/2020,DC,17144,70,646,1
10/31/2020,DC,17266,122,646,0
11/1/2020,DC,17369,103,646,0
11/2/2020,DC,17438,69,647,1
11/3/2020,DC,17524,86,647,0
11/4/2020,DC,17601,77,647,0
11/5/2020,DC,17682,81,650,3
11/6/2020,DC,17792,110,652,2
11/7/2020,DC,17891,99,654,2
11/8/2020,DC,18001,110,654,0
11/9/2020,DC,18087,86,655,1
11/10/2020,DC,18173,86,657,2
11/11/2020,DC,18379,206,657,0
11/12/2020,DC,18507,128,657,0
11/13/2020,DC,18666,159,657,0
11/14/2020,DC,18814,148,658,1
11/15/2020,DC,18977,163,660,2
11/16/2020,DC,19064,87,660,0
11/17/2020,DC,19309,245,660,0
11/18/2020,DC,19465,156,665,5
11/19/2020,DC,19678,213,667,2
11/20/2020,DC,19808,130,669,2
11/21/2020,DC,19961,153,670,1
11/22/2020,DC,20151,190,670,0
11/23/2020,DC,20290,139,672,2
11/24/2020,DC,20409,119,673,1
11/25/2020,DC,20516,107,677,4
11/26/2020,DC,20736,220,677,0
11/27/2020,DC,20937,201,677,0
11/28/2020,DC,21038,101,678,1
11/29/2020,DC,21448,410,680,2
11/30/2020,DC,21552,104,680,0
12/1/2020,DC,21685,133,685,5
12/2/2020,DC,21842,157,690,5
12/3/2020,DC,22164,322,692,2
12/4/2020,DC,22480,316,693,1
12/5/2020,DC,22872,392,695,2
12/6/2020,DC,23136,264,697,2
12/7/2020,DC,23319,183,701,4
12/8/2020,DC,23589,270,701,0
12/9/2020,DC,23854,265,704,3
12/10/2020,DC,24098,244,708,4
12/11/2020,DC,24357,259,709,1
12/12/2020,DC,24643,286,713,4
12/13/2020,DC,24874,231,715,2
12/14/2020,DC,25038,164,716,1
12/15/2020,DC,25339,301,720,4
12/16/2020,DC,25602,263,720,0
12/17/2020,DC,25830,228,725,5
12/18/2020,DC,26104,274,728,3
12/19/2020,DC,26342,238,730,2
12/20/2020,DC,26601,259,737,7
12/21/2020,DC,26740,139,742,5
12/22/2020,DC,26900,160,744,2
12/23/2020,DC,27226,326,751,7
12/24/2020,DC,27436,210,756,5
12/25/2020,DC,27436,0,756,0
12/26/2020,DC,27710,274,762,6
12/27/2020,DC,28202,492,768,6
12/28/2020,DC,28342,140,771,3
12/29/2020,DC,28535,193,775,4
12/30/2020,DC,28758,223,780,5
12/31/2020,DC,28983,225,786,6
1/1/2021,DC,29252,269,788,2
1/2/2021,DC,29509,257,792,4
1/3/2021,DC,29764,255,794,2
1/4/2021,DC,29904,140,797,3
1/5/2021,DC,30166,262,801,4
1/6/2021,DC,30482,316,806,5
1/7/2021,DC,30750,268,808,2
1/8/2021,DC,31107,357,809,1
1/9/2021,DC,31457,350,813,4
1/10/2021,DC,31791,334,817,4
1/11/2021,DC,31993,202,821,4
1/12/2021,DC,32423,430,825,4
1/13/2021,DC,32600,177,831,6
1/14/2021,DC,32820,220,842,11
1/15/2021,DC,33140,320,842,0
1/16/2021,DC,33537,397,847,5
1/17/2021,DC,33851,314,850,3
1/18/2021,DC,34033,182,857,7
1/19/2021,DC,34259,226,861,4
1/20/2021,DC,34403,144,863,2
1/21/2021,DC,34612,209,864,1
1/22/2021,DC,34905,293,867,3
1/23/2021,DC,35077,172,870,3
1/24/2021,DC,35301,224,872,2
1/25/2021,DC,35505,204,879,7
1/26/2021,DC,35700,195,888,9
1/27/2021,DC,35865,165,895,7
1/28/2021,DC,36132,267,902,7
1/29/2021,DC,36414,282,907,5
1/30/2021,DC,36662,248,909,2
1/31/2021,DC,36872,210,913,4
2/1/2021,DC,37008,136,916,3
2/2/2021,DC,37138,130,921,5
2/3/2021,DC,37199,61,926,5
2/4/2021,DC,37365,166,932,6
2/5/2021,DC,37634,269,940,8
2/6/2021,DC,37877,243,947,7
2/7/2021,DC,38035,158,952,5
2/8/2021,DC,38136,101,956,4
2/9/2021,DC,38281,145,961,5
2/10/2021,DC,38348,67,965,4
2/11/2021,DC,38533,185,973,8
2/12/2021,DC,38670,137,976,3
2/13/2021,DC,38796,126,979,3
2/14/2021,DC,38918,122,979,0
2/15/2021,DC,39001,83,980,1
2/16/2021,DC,39131,130,982,2
2/17/2021,DC,39180,49,985,3
2/18/2021,DC,39301,121,992,7
2/19/2021,DC,39461,160,993,1
2/20/2021,DC,39553,92,994,1
2/21/2021,DC,39648,95,995,1
2/22/2021,DC,39755,107,995,0
2/23/2021,DC,39844,89,998,3
2/24/2021,DC,39943,99,1001,3
2/25/2021,DC,40122,179,1005,4
2/26/2021,DC,40284,162,1009,4
2/27/2021,DC,40478,194,1010,1
2/28/2021,DC,40598,120,1017,7
3/1/2021,DC,40684,86,1019,2
3/2/2021,DC,40767,83,1019,0
3/3/2021,DC,40818,51,1023,4
3/4/2021,DC,41014,196,1024,1
3/5/2021,DC,41122,108,1027,3
3/6/2021,DC,41273,151,1030,3
3/7/2021,DC,41419,146,1030,0
3/8/2021,DC,41579,160,1035,5
3/9/2021,DC,41910,331,1036,1
3/10/2021,DC,42006,96,1037,1
3/11/2021,DC,42128,122,1038,1
3/12/2021,DC,42282,154,1038,0
3/13/2021,DC,42432,150,1040,2
3/14/2021,DC,42511,79,1041,1
3/15/2021,DC,42623,112,1042,1
3/16/2021,DC,42730,107,1042,0
3/17/2021,DC,42811,81,1044,2
3/18/2021,DC,42892,81,1046,2
3/19/2021,DC,43034,142,1047,1
3/20/2021,DC,43175,141,1049,2
3/21/2021,DC,43229,54,1050,1
3/22/2021,DC,43383,154,1050,0
3/23/2021,DC,43488,105,1051,1
3/24/2021,DC,43595,107,1053,2
3/25/2021,DC,43669,74,1053,0
3/26/2021,DC,43825,156,1055,2
3/27/2021,DC,44051,226,1056,1
3/28/2021,DC,44175,124,1056,0
3/29/2021,DC,44248,73,1059,3
3/30/2021,DC,44413,165,1061,2
3/31/2021,DC,44513,100,1064,3
4/1/2021,DC,44656,143,1066,2
4/2/2021,DC,44807,151,1069,3
4/3/2021,DC,44932,125,1070,1
4/4/2021,DC,45037,105,1070,0
4/5/2021,DC,45112,75,1072,2
4/6/2021,DC,45234,122,1074,2
4/7/2021,DC,45328,94,1076,2
4/8/2021,DC,45498,170,1077,1
